customer_id,customer_name,email,phone,address,area,pincode,registration_date,customer_segment,total_orders,avg_order_value
74572121,Triveni Baral,advaith31@example.net,916254742593,"10/107
Bhandari
Kishanganj 048249",Mau,562013,2024-08-20,Inactive,15,890.77001953125
74682740,Aarush Badami,vradhakrishnan@example.org,910649115832,"296, Mann Path, Howrah-899866",Rewa,875966,2024-06-17,Regular,10,1507.280029296875
74694186,Nisha Jhaveri,nrout@example.net,915254948647,"07/68
Sibal Path, Haldia 724455",Hubli–Dharwad,956627,2024-09-14,Inactive,3,1566.5
74735607,Naksh Amble,aadhyabhalla@example.com,919974502354,"94, Goda Street
Satna 920950",Raipur,474552,2023-12-30,Inactive,6,935.7999877929688
74761384,Banjeet Gara,zpau@example.net,910532541646,"202, Setty Nagar
Mangalore-791101",Nadiad,751611,2024-10-27,Premium,12,1550.3699951171875
74762653,Varenya Sama,wsodhi@example.org,916604985140,"H.No. 79
Narang Ganj, Raurkela Industrial Township-542887",Kakinada,58056,2024-01-22,Premium,9,1996.530029296875
74833221,Agastya Saran,nde@example.net,917320060961,"43, Mane Circle
Kishanganj-282155",Nashik,247247,2024-04-28,Regular,1,1764.0699462890625
74840437,Rachit Arya,sarmachatresh@example.net,910841111302,"730, Sama Road, Bhopal-485906",Korba,807661,2024-03-10,Inactive,1,330.1700134277344
75025941,Rachita Buch,deepaloke@example.com,912168944634,"57/921, Luthra Road, Belgaum 202392",Jalna,210807,2023-03-26,Premium,15,323.1199951171875
75028268,Pahal Malhotra,wazir75@example.com,911145482764,"845, Prakash Marg, Tadepalligudem 032115",Kirari Suleman Nagar,412117,2023-11-13,Inactive,10,620.030029296875
75038062,Udarsh Bail,maharajhredhaan@example.com,916496528332,"86/06
Nigam Zila, Kumbakonam-777283",Avadi,554021,2024-05-18,New,19,1882.449951171875
75073623,Yashvi Bansal,dasskabir@example.net,912974427872,"604, Brar Chowk, Meerut-986766",Kumbakonam,470494,2024-05-19,New,19,1042.050048828125
75081265,Gaurav Luthra,mohantygautam@example.net,911060734425,"H.No. 108
Kapur Nagar, Gandhinagar-700004",Nizamabad,292847,2023-05-04,Premium,2,958.1699829101562
75082508,Omaja Bajwa,chanchaltara@example.org,914755200709,"75/418, Sekhon Street
Bhavnagar 719002",Navi Mumbai,757007,2024-01-10,Premium,10,961.8099975585938
75137446,Oliver Bahl,tamanna95@example.net,911106538362,"07/364
Mohan Road, Siwan-953038",Kochi,484847,2024-03-30,New,10,1290.7900390625
75213636,Bhanumati Chatterjee,xitiarya@example.com,919715550043,"97/38, Prakash Ganj
Sonipat 694456",Sonipat,971252,2024-07-01,Inactive,5,1482.8299560546875
75244116,Jai Suri,sanaya74@example.com,911899928562,"11/76
Sura Road, Malda 325015",Gorakhpur,112503,2023-10-09,Inactive,10,426.9700012207031
75289676,Yashica Borra,odikasaha@example.org,916273362302,"22
Karnik Ganj, Thoothukudi-104639",Bardhaman,123617,2023-07-20,Inactive,19,1170.530029296875
75464725,Chavvi Sibal,ishanibahl@example.com,913499634966,"H.No. 004, Anand Chowk, Udupi-217874",Sambhal,629342,2023-12-02,Inactive,20,1805.77001953125
75467328,Warhi Ravel,priyakar@example.com,910295745726,"12/239
Keer Chowk
Nagercoil-980113",Siliguri,966869,2023-04-07,Inactive,14,691.6400146484375
75474920,Ojas Wali,khuranafrado@example.org,916596952410,"86/139
Wali Marg, Cuttack 645746",Serampore,234962,2024-10-20,Regular,18,569.22998046875
75490147,Parth Chad,georgebala@example.org,910938866102,"34/86
Sen Nagar, Farrukhabad 009970",Vadodara,404379,2023-03-17,Inactive,2,497.55999755859375
75510747,Shaurya Luthra,yachana38@example.com,911338256914,"30/18, Bhandari Marg, Adoni 846635",Fatehpur,186578,2024-03-18,New,7,555.1799926757812
75560116,Indali Sehgal,qthaker@example.com,915114008972,"49/97
Gole Zila, Rampur 083595",Karaikudi,425210,2024-10-04,Regular,3,708.219970703125
75566105,Dipta Doctor,peterdhaliwal@example.org,912758132658,"586
Badami Zila, Madhyamgram-394655",Hyderabad,871594,2024-03-20,Regular,18,1432.530029296875
75632045,Shivansh Sharaf,minhasjacob@example.org,919720360185,"11/75, Khanna Marg, Ludhiana 820421",Silchar,207255,2023-08-10,Regular,15,1268.2900390625
75640174,Advik Bhakta,yashodharaseshadri@example.org,915605923086,"60/893
Das Chowk, Adoni 157491",Akola,186830,2024-07-26,Premium,2,1380.5400390625
75674671,Balendra Bains,chaayabuch@example.org,918184540796,"53/208
Loyal Circle
Srikakulam 469930",Tadipatri,851131,2024-04-01,New,13,1085.52001953125
75732571,Garima Behl,alata@example.com,914822074111,"H.No. 218, Lad Path
Kumbakonam 190927",Muzaffarnagar,882501,2024-04-20,New,20,1981.719970703125
75739462,Vasana Ganesh,xsarma@example.org,918839671733,"548
Wali Chowk, Gwalior 656688",Satna,756186,2024-06-23,Premium,2,1474.27001953125
75752515,Gagan Chakraborty,tbadal@example.com,914693290990,"352, Chahal Ganj, Aurangabad-005102",Ballia,636676,2024-04-17,Premium,14,763.1500244140625
75828735,Yahvi Hegde,ctripathi@example.net,913460979391,"57/89
Mohanty Chowk
Sri Ganganagar-144843",Ramagundam,717189,2023-05-05,New,18,1400.050048828125
75836905,Ganga Gill,dixitgabriel@example.org,916702630190,"32/531
Chahal, Muzaffarnagar-938055",Ongole,444579,2023-12-07,Inactive,4,817.25
75860724,Pranav Venkataraman,pantindira@example.com,917626050488,"30/79
Brar Zila
Bahraich 409370",Aizawl,763550,2023-06-12,Premium,4,462.1700134277344
75892474,Baghyawati Ray,sameshissac@example.net,915850794587,"45, Lalla Ganj
Jammu 661842",Guntur,353826,2023-08-27,New,17,564.8900146484375
75908967,Hemang Sama,qcontractor@example.com,913441050566,"35
Chatterjee Nagar, Bidar 543213",Yamunanagar,915923,2023-06-03,Regular,14,1095.5799560546875
75913572,Aahana Menon,guhadalaja@example.com,917893263725,"652
Nori Road, Rajahmundry 374248",Guna,325080,2024-03-26,Inactive,9,1844.0699462890625
75928073,Harsh Aggarwal,dayamai16@example.com,919146290492,"H.No. 73, Ahuja Marg
Motihari-981926",Udupi,442492,2023-08-01,Inactive,20,1684.8399658203125
75944533,Garima Kohli,ganesharin@example.com,912534013202,"H.No. 25, Sharaf Chowk, Rajkot 112785",Jabalpur,760017,2023-10-21,Inactive,19,577.8900146484375
75984768,Dev Deshpande,tsarkar@example.org,912325025410,"H.No. 186
Kala Road
Gurgaon 751287",Guwahati,737567,2024-08-05,Regular,14,1723.199951171875
76008165,Hemangini Mutti,maniomisha@example.com,917951857432,"45/266
Tara Marg, Silchar 957848",Katihar,262577,2024-02-07,Premium,6,1724.43994140625
76019750,Omisha Balan,advaithsahota@example.com,914087964632,"91, Uppal Path
Guwahati 827046",Thiruvananthapuram,320360,2024-01-04,New,20,310.8299865722656
76020843,Banjeet Behl,nairnihal@example.net,915558404725,"H.No. 222, Natt Ganj
Motihari 339268",New Delhi,619007,2024-06-25,Regular,6,784.7000122070312
76082627,Ekalinga Goda,madhavijayaraman@example.com,914631524618,"91/217
Sachdev Zila
Bijapur 682568",Jehanabad,877090,2024-07-03,Inactive,4,770.0
76202036,Ishita Patla,omajawali@example.com,913376214034,"97/622
Bhatnagar Marg
Varanasi 242752",Gwalior,620579,2024-03-11,Inactive,13,1118.75
76212152,Mitali Kapoor,ektabava@example.com,912444876992,"20/514
Raju Zila
Mangalore 950685",Agra,685797,2024-10-11,Premium,13,1767.81005859375
76218218,Vedant Dubey,patlaanamika@example.com,912806012939,"695
Bansal Chowk, Erode 117771",Etawah,638879,2024-05-04,Inactive,10,1170.5699462890625
76257013,Lavanya Loyal,gkothari@example.net,913611295854,"H.No. 158
Gopal Circle, Cuttack 973082",Mango,643300,2023-08-02,New,16,1812.1500244140625
76309170,Chandran Agate,rayomkaar@example.net,919151270003,"H.No. 36
Seshadri Zila, Nanded-141728",Bhind,592981,2023-11-26,Regular,18,1824.4300537109375
76327561,Osha Khanna,utkarsh04@example.net,915914626221,"63/442, Seth Zila
Guwahati-133100",Adoni,471009,2023-08-14,Inactive,5,553.1199951171875
76359458,Yahvi Sule,vyanjananigam@example.net,914270795616,"H.No. 79
Kulkarni Path, Gandhidham 810520",Hosur,894432,2023-07-22,New,2,1638.0799560546875
76377003,Harsh Bhandari,viswanathanaarav@example.com,912663980292,"44
Krishna Chowk, Bhatpara 525476",Chandigarh,145664,2024-08-07,Inactive,10,842.6599731445312
76438648,Faraj Radhakrishnan,sandalpanini@example.org,916668672098,"H.No. 17, Aurora Street
Ujjain 452078",Dewas,418024,2023-04-10,New,6,854.6799926757812
76441843,Neelima Chander,znadkarni@example.org,910526681272,"H.No. 72, Raja Nagar, Anantapur 525150",Gulbarga,583506,2023-05-28,New,10,1437.5400390625
76512976,Yashica Pathak,baradlajita@example.com,910178223956,"26/72, Sama Chowk
Aligarh 358311",Belgaum,874947,2024-07-27,New,5,279.8900146484375
76533277,Bakhshi Kuruvilla,muniharshil@example.net,911084917852,"40/20
Varty Marg
Ahmedabad 579383",Gangtok,912071,2023-10-11,New,16,1857.6500244140625
76602787,Qasim Chandra,pavanijaggi@example.org,919034440388,"H.No. 07, Guha Marg
Deoghar 511184",Mehsana,856383,2024-04-07,New,9,1683.7099609375
76604145,Nidra Agate,ayushbobal@example.org,912148872899,"42/473, Mistry Chowk
Chittoor 860495",Rourkela,767461,2023-03-22,Regular,14,1276.8800048828125
76830090,Harshil Dey,kannantanvi@example.net,910201858547,"H.No. 99, Pau Path
Dewas-413529",Panipat,292989,2024-04-04,New,4,821.8300170898438
76850859,Harita Bir,rajata75@example.net,911212814412,"71/50, Saini Street
Bhubaneswar-356727",Berhampur,103202,2023-12-29,Inactive,19,468.7900085449219
76857266,Liam Nadig,siddharthissac@example.com,913610614346,"H.No. 70
Om Nagar
Mango 097340",Mumbai,3787,2024-06-22,Premium,17,1514.2099609375
76864442,Yashasvi Srinivas,omya58@example.com,911342482017,"399, Agate
Eluru-619957",Karnal,395170,2023-07-31,Regular,13,1565.6700439453125
76917159,Hiral Arya,mason40@example.net,919423640425,"53/93, Saran Road, Sambhal 129176",Ludhiana,591173,2024-06-23,Premium,11,1777.8299560546875
76925460,Tara Narasimhan,reva48@example.org,914214193495,"29, Tak Path, Yamunanagar 262795",Kharagpur,501619,2024-05-17,Regular,2,1526.550048828125
76970363,Hardik Andra,raagini33@example.org,915556845623,"62/58, Vora Road, Narasaraopet 721712",Firozabad,826966,2023-12-28,Regular,14,1237.800048828125
76971644,Banjeet Pal,jaggigaurang@example.net,918326420171,"93/149, Bumb Chowk, Guwahati 790333",Thoothukudi,796020,2024-09-20,Inactive,20,1812.27001953125
76987910,Oeshi Kannan,manderowen@example.com,910479282436,"35
Lad Road, Tenali 343537",Shahjahanpur,847001,2024-03-08,Inactive,5,728.5399780273438
77007315,Amara Lad,hitesh06@example.org,917083569433,"H.No. 086, Soman, Panchkula-966165",Satara,867852,2023-11-05,Premium,10,1750.5899658203125
77015367,Oni Bhagat,dominicbhandari@example.com,911974312832,"H.No. 36, Ray Path
Bellary 439994",Chittoor,58142,2024-07-17,Regular,8,288.0799865722656
77031496,Abeer Rastogi,contractorsimon@example.com,917241267216,"92
Raj Chowk
Mira-Bhayandar 559172",Pimpri-Chinchwad,196025,2023-12-28,New,7,404.1099853515625
77035814,Ishaan Mohanty,dev69@example.com,917909626015,"04/69
Sahni Path
Guntakal-870680",Bhimavaram,250593,2023-06-03,Inactive,11,585.3499755859375
77085443,Prisha Nadkarni,yagneshdhar@example.net,917683218307,"H.No. 753
Bala Chowk, Bhalswa Jahangir Pur 704393",Naihati,455466,2024-03-15,Regular,9,1742.6300048828125
77086074,Ekantika Mannan,yatancherian@example.net,913651278015,"875
Mishra Street, North Dumdum 684088",Hazaribagh,41866,2023-12-02,Regular,3,737.0
77086539,Gayathri Kumer,pranav05@example.net,914011700032,"23, Butala Marg, Sagar 674981",Sangli-Miraj & Kupwad,813233,2024-05-14,New,3,1591.27001953125
77128325,Yug Mangat,vohrameghana@example.com,911410522986,"54, Aggarwal Circle, Amravati 188290",Satna,833563,2023-08-05,Regular,2,1483.9200439453125
77161976,Kavya Gupta,farissuresh@example.com,911868150261,"01/65
Mander Zila
Loni-418847",Dindigul,243125,2024-07-05,Regular,8,1498.8299560546875
77214094,Raksha Walla,oakkaran@example.org,911246730805,"04, Atwal Nagar, Kanpur 851914",Khammam,105283,2023-07-09,New,6,1957.3499755859375
77217240,Tristan Aurora,dugalranbir@example.org,917254351868,"69
Khalsa Path
Arrah-734122",Karawal Nagar,585326,2024-09-11,Premium,9,414.760009765625
77220027,Aryan Krish,agatedaksh@example.com,912081733998,"18/938, Pai Marg
Aurangabad 807716",Coimbatore,387538,2023-12-11,Premium,16,551.8099975585938
77303171,Sneha Menon,vgopal@example.com,917195647131,"H.No. 24, Raman Road
Haldia 955041",Guna,876392,2023-08-22,Inactive,19,452.8599853515625
77306672,Bina Seshadri,qsaha@example.com,919226071144,"58
Balay Nagar, Berhampore 873691",Motihari,249750,2024-09-16,Regular,20,456.239990234375
77320193,Aarush Das,jainjanuja@example.net,919561450716,"70/159
Maharaj Zila
Bettiah 050676",Jalgaon,816791,2024-10-03,Premium,4,1568.02001953125
77345018,Bishakha Lanka,aarnavmenon@example.com,918331784518,"06/040, Sarna Nagar, Karawal Nagar-311295",Udupi,407746,2024-07-26,Regular,1,828.2000122070312
77397957,Sachi Dubey,vbarman@example.com,914081501469,"H.No. 74, Devan
Danapur 072213",Coimbatore,754911,2024-02-14,New,14,1913.7099609375
77497950,Omkaar Varughese,ayushmanpandya@example.com,913539859254,"28, Sundaram Chowk
Malda-158069",Kolkata,579158,2023-05-14,New,7,1852.77001953125
77559557,Akshay Varty,balendra63@example.com,917909370826,"44
Dube Path
Jammu-898608",Madurai,639717,2023-08-28,New,9,601.1500244140625
77614510,Girik Gopal,gaurav77@example.net,919861136472,"97/01
Ramachandran Ganj
Eluru 081356",Sirsa,615594,2023-03-28,Inactive,8,1877.9300537109375
77618011,Bhavna Bath,klad@example.com,915791838680,"91
Gade Path, Tenali-329534",Silchar,207673,2024-05-16,Inactive,11,454.0400085449219
77625089,Omisha Kalla,yogividhi@example.net,913171424585,"69/285, Sarkar Street, Hospet-402412",Rourkela,735727,2023-10-23,New,1,1879.3900146484375
77661491,Jyoti Srinivas,zramesh@example.org,914985679808,"236, Parikh Nagar, Rajpur Sonarpur-736094",Hosur,276733,2024-06-23,New,20,1628.56005859375
77673290,Aditya Ram,sanya50@example.com,914727216930,"H.No. 985, Contractor Chowk
Sangli-Miraj & Kupwad-857082",Sagar,627474,2024-11-04,Premium,7,1881.3900146484375
77768189,Ojas Sinha,anjalisamra@example.com,914222492798,"H.No. 940, Sawhney Circle
Bhusawal 477498",Machilipatnam,468910,2023-06-17,Regular,3,434.6199951171875
77811864,Urvashi Iyengar,yadaviwali@example.com,910491682196,"59/018, Gara Ganj
Bhavnagar-018318",Miryalaguda,829480,2023-09-10,Premium,12,1712.2900390625
77862447,Tejas Doshi,yashawini78@example.org,915361300488,"H.No. 487
Bera Ganj
Coimbatore 258160",Bally,410832,2023-07-14,New,3,721.0399780273438
77869660,Nidhi Sha,ewali@example.org,915624805014,"H.No. 174, Saraf Chowk, Deoghar-906819",Gandhinagar,843445,2023-11-20,Premium,8,439.4100036621094
77903462,Madhavi Pandya,chanakyabhattacharyya@example.org,913900038945,"101, Upadhyay
Nagaon 684099",Thane,224382,2024-09-20,Inactive,19,206.8699951171875
77921718,Raghav Bassi,wsood@example.org,910452376698,"H.No. 23, Borde Chowk, Bareilly 164276",Thrissur,368568,2023-11-21,Premium,3,1952.1700439453125
77961205,Yashica Handa,jsankar@example.net,914240043584,"H.No. 75
Arora Marg
Jabalpur 673036",Burhanpur,921503,2023-06-27,Premium,7,1445.8499755859375
78014505,Kashish Chakraborty,pkala@example.com,913353263489,"570, Dar Zila, Davanagere 616549",Kottayam,798846,2023-04-09,New,1,696.2899780273438
78053306,Meera Naik,sdeo@example.org,915474543951,"96/063
Aggarwal Ganj, Kozhikode 808109",Visakhapatnam,436981,2024-06-27,Inactive,6,1037.0899658203125
78157360,Xavier Toor,rayaan93@example.net,918405744884,"82/63
Pant
Shimoga-462093",Udaipur,574799,2024-08-05,Regular,20,1310.8699951171875
78158536,Yatan Gola,tailoraryan@example.org,913838696631,"499
Iyengar Road
Ichalkaranji-651065",Imphal,390560,2024-04-07,Premium,16,705.469970703125
78209683,Edhitha Barad,jatin05@example.net,916755244419,"700
Raman Road
Bidar 263500",Jhansi,441254,2024-02-13,Premium,1,1077.219970703125
78254569,Theodore Sathe,nathanielgaba@example.net,917994588426,"59
Oommen
Faridabad 412726",Kalyan-Dombivli,427888,2023-11-30,Regular,8,1559.1800537109375
78267238,Luke Bala,wdubey@example.org,915875547645,"241
Bora Path
Secunderabad-741114",Warangal,86601,2024-07-07,Inactive,1,301.2099914550781
78394303,Alexander Kata,krishnaupkaar@example.com,914050562633,"H.No. 237
Prabhakar Marg
Belgaum-107073",Bilaspur,740219,2023-07-31,Inactive,1,1590.5400390625
78412820,Charvi Bajaj,yastikota@example.net,918725813517,"32/31
Maharaj Ganj, Ratlam 858199",Siliguri,795903,2024-07-18,New,8,1009.5800170898438
78439088,Ria Taneja,mbanerjee@example.com,915711757102,"68, Verma Zila, Gurgaon 268634",Ballia,527348,2024-06-27,Regular,6,1507.0400390625
78572233,Ucchal Nagy,chauhanliam@example.com,913577865385,"19/95, Mangal Road
Hyderabad-121004",Siwan,584166,2023-10-26,Regular,7,1845.280029296875
78614729,Finn Goswami,sethidaniel@example.org,919553489707,"469
Kadakia Ganj, Avadi-835600",Tiruvottiyur,591291,2024-09-05,New,10,1786.9100341796875
78678612,Kritika Padmanabhan,divyaluthra@example.com,919528247423,"H.No. 71
Shroff Nagar, Bellary-820754",Mehsana,505469,2024-06-20,Premium,1,795.0599975585938
78725001,David Thaker,janujaahuja@example.org,911519284976,"H.No. 99
Sawhney Path, Satna 073907",Machilipatnam,343097,2024-11-01,Regular,15,1105.1500244140625
78732957,Madhav Anne,alka61@example.org,912750275807,"351, Kala Road
Katihar-538807",Malegaon,654544,2024-08-12,New,8,1148.9300537109375
78738569,Eiravati Sundaram,onkar24@example.com,914320353753,"H.No. 791, Sur Path
Bally 982559",Dewas,342448,2023-05-10,Inactive,4,376.5
78748184,Odika Jain,eray@example.net,919700695987,"72/19
Sarma
Tinsukia 520475",Karawal Nagar,273092,2023-11-22,Regular,13,533.739990234375
78750264,Krishna Choudhry,raksha27@example.com,919897135901,"H.No. 84
Nair Circle, Pali-386871",Ratlam,192232,2024-09-19,Inactive,7,1664.8199462890625
78806824,Yashawini Vasa,ekaraj06@example.org,918878699766,"623
Thaman Chowk
Vellore-331680",Guntakal,408800,2024-01-08,Premium,20,1027.4100341796875
78841932,Bhavani Rai,varkeyalexander@example.com,915276737008,"H.No. 104
Tak Ganj, Bhatpara 028985",Guna,907803,2024-04-19,Inactive,4,979.6300048828125
78847070,Gauri Ramakrishnan,priyasura@example.net,915959080534,"131, Sundaram Ganj, Jamnagar 024377",Anantapur,478537,2023-07-27,Inactive,12,1918.0400390625
78868716,Sai Chhabra,mahika95@example.net,912345303128,"H.No. 581
Prabhakar Road, Morena 912519",Madhyamgram,179333,2023-12-10,Inactive,5,1774.4100341796875
78903046,Dakshesh Sundaram,nidrachowdhury@example.com,914597003144,"63/496, Zacharia, Nagpur 548720",Karawal Nagar,481302,2023-04-16,Regular,7,1371.8299560546875
78961097,Irya Agarwal,hemanisinghal@example.org,910274841300,"H.No. 806
Vala
Aizawl-476044",Udupi,387337,2024-04-26,Inactive,16,1375.6400146484375
79076101,Maanav Gaba,vasatikachoudhry@example.org,919414325566,"52/93
Deep Circle
Uluberia-405552",Ujjain,998849,2024-01-15,Premium,2,870.1900024414062
79135318,Amaira Issac,zayyankala@example.org,918435512593,"06/34, Sha Marg, Mango-359050",Saharanpur,317779,2023-06-14,Inactive,17,454.29998779296875
79155946,Nachiket Saini,samuelkari@example.com,919861518805,"H.No. 244, Ramaswamy Nagar, Bardhaman 868416",Thiruvananthapuram,506102,2023-09-05,New,17,1799.47998046875
79169760,Benjamin Kant,hkhalsa@example.com,914211232875,"95/134
Bajwa Zila
Bharatpur 542200",Nagaon,233710,2024-09-12,New,11,932.4400024414062
79206969,Aadi Bains,girindra18@example.net,916265590124,"671, Khurana
Mango 598682",Jamalpur,574469,2023-11-17,Regular,1,721.1300048828125
79257353,Tanvi Wagle,duttijaya@example.net,912256866440,"82, Shroff Street, Pondicherry-654693",Jaunpur,524267,2023-09-24,New,6,291.9599914550781
79298972,Zaid Kari,solankiabeer@example.net,915590631276,"37
Bajaj Circle, Siwan 761617",Nadiad,685405,2023-06-25,Regular,5,1975.1300048828125
79369660,Bahadurjit Doctor,isaiahdesai@example.com,918612602657,"23/122, Kale Nagar
Aurangabad-034703",Purnia,782515,2023-12-11,Premium,13,1085.68994140625
79478655,Zilmil Rege,noah34@example.com,919785584366,"34
Saini Road, Begusarai-262999",Silchar,627881,2024-08-15,Regular,9,1845.260009765625
79591237,Osha Warrior,anika64@example.com,913674159132,"28/18
Banik Chowk
Rajpur Sonarpur 816154",Thane,394025,2023-12-23,Premium,6,1695.6400146484375
79592021,Jack Basu,gulatitanvi@example.net,915858527878,"668, Jaggi Circle, Jorhat-664299",Chittoor,463029,2024-02-16,Regular,1,291.2900085449219
79607319,Tanay Prabhakar,loyalluke@example.net,915364222165,"H.No. 565
Sura Ganj
Jaunpur-709356",Indore,988411,2023-08-31,New,6,942.1400146484375
79628054,Oscar Narula,charkrishna@example.com,918952045142,"59/374, Borra Ganj
Navi Mumbai-709758",Pondicherry,820810,2024-10-25,Premium,5,1737.81005859375
79630614,Nikita Misra,rachanabadal@example.net,919318757996,"47/23, Tripathi Path
Vadodara-629791",Sasaram,880263,2024-07-13,Regular,3,362.45001220703125
79672044,Jagdish Vora,hemangini55@example.com,915901330659,"92, Choudhury Ganj, Bhopal-000074",Hapur,964688,2023-12-17,New,8,1115.8800048828125
79695653,Yash Hans,indrajit03@example.net,919459732369,"31/66, Badami Ganj, Rohtak 192027",Sonipat,361030,2023-08-07,Regular,11,728.6500244140625
79726146,Zaitra Vig,ishanvi87@example.org,916264232390,"43/94, Ghosh, Alappuzha 635655",Kozhikode,826054,2023-10-04,New,4,220.08999633789062
79742293,Faris Mohanty,udarsh64@example.com,919172230427,"H.No. 477, Khalsa Zila
Kurnool-102764",Hajipur,123910,2024-02-11,Regular,17,1608.81005859375
79764458,Bhavani Kant,mekhala15@example.org,915988293261,"83, Murty Street, Mira-Bhayandar 564005",Etawah,466737,2023-12-21,New,3,501.25
79764621,Darpan Sastry,dayita64@example.org,915525091796,"H.No. 910, Bora Zila, Tezpur-561747",Rajahmundry,148516,2023-05-15,Premium,5,1830.6099853515625
79773912,Vaishnavi Gulati,adityaramanathan@example.net,912619074930,"44/995
Saran, Gandhidham-563933",Jaunpur,669886,2023-10-06,Regular,7,751.72998046875
79789048,Saumya Bassi,falgunichaudhari@example.net,913549437973,"H.No. 25, Kumer Zila, Jalandhar-370188",Ozhukarai,401049,2023-11-04,Regular,17,771.0499877929688
79866758,Chavvi Dhar,fbakshi@example.net,912169606358,"H.No. 35, Rout Chowk, Bhiwani-310539",Malda,912239,2023-04-13,Inactive,14,598.030029296875
79895967,Hema Luthra,omfalan@example.net,917672848454,"785, Karpe Path
Ramgarh 103332",Chennai,715090,2024-05-05,Regular,8,1829.1600341796875
79916464,Aishani Sunder,krishnasane@example.org,919476086352,"50/573, Sinha Path, Ujjain-447928",Shahjahanpur,261246,2024-02-13,New,17,539.7899780273438
79919160,Qasim Rai,madhavhans@example.com,914328493896,"44/93, Mall Chowk, Guna-533461",Silchar,216361,2023-12-30,Premium,8,565.6099853515625
79942821,Tristan Pillay,vvora@example.org,919247215196,"H.No. 986, Gill Zila, Allahabad-481099",Madhyamgram,776819,2023-09-05,Premium,19,1652.3499755859375
79944855,Anay Natarajan,falanissac@example.org,918271938976,"59/952
Mody Road
Pali 876975",Indore,203524,2024-10-31,Regular,6,1440.06005859375
79960955,Chatresh Samra,yohannanshaurya@example.org,917990161657,"H.No. 533, Grover Chowk
Panvel 187331",New Delhi,606822,2023-05-23,New,18,381.6199951171875
79991320,Ojas Bawa,tnagi@example.net,911147765397,"498, Dhar
Buxar 995095",Kumbakonam,316134,2024-03-25,New,5,537.9400024414062
80269328,Daksha Saxena,xchandran@example.net,919481355985,"23
Tripathi Zila, Faridabad 904585",Ambattur,153808,2023-05-03,Premium,15,976.3599853515625
80269862,Bimala Chad,chameli76@example.net,917781143289,"07/848
Sabharwal Marg
Bokaro 247507",Silchar,725705,2024-10-17,Premium,3,1265.18994140625
80286283,Girindra Kalla,yash33@example.com,918122810213,"H.No. 328, Basu
Gangtok 697599",Ahmednagar,167124,2023-10-10,Regular,8,311.010009765625
80315623,Varenya Banik,aachalsarma@example.com,910978849959,"261
Yohannan Zila, Kalyan-Dombivli 109129",Loni,205436,2024-10-14,New,14,1313.72998046875
80371626,Yashasvi Divan,oprabhu@example.org,919973236153,"56
Tara Road, Amravati 888344",Karimnagar,865438,2024-10-02,New,20,1033.0699462890625
80404839,Kashish Dora,pushti81@example.net,912463646408,"H.No. 24
Pant Street, Mathura 348430",Katni,642727,2023-04-13,Inactive,10,1537.3499755859375
80419534,Gunbir Pandey,baradvihaan@example.com,913927367437,"109, Bose Path
Bharatpur 828807",Sagar,841623,2024-01-02,Premium,19,993.780029296875
80476444,Qadim Bail,vrittikoshy@example.com,916460558071,"96/75
Dutta Street
Dhule-206857",Eluru,868809,2024-05-27,Premium,1,1677.06005859375
80499378,Ekta Chowdhury,warindertripathi@example.net,916375557719,"H.No. 521
Buch, Shimla-883080",South Dumdum,642495,2024-09-17,Inactive,3,759.030029296875
80517784,Udyati Dara,aradhana66@example.org,918168382338,"62/772
Oza Chowk, Proddatur-971544",Raiganj,418404,2024-07-05,Regular,7,513.2000122070312
80567870,Andrew Bajaj,ekavir45@example.org,913353528598,"740, Ramachandran, Shivpuri-023391",Khammam,390449,2024-06-05,Regular,1,1769.489990234375
80571942,Mohammed Magar,bailavi@example.org,918023559312,"595, Ranganathan Chowk, Kadapa 969488",Kishanganj,140451,2023-09-01,Regular,10,980.6400146484375
80696046,Avni Trivedi,idayal@example.net,917304164202,"20/397, Karpe Nagar, Bangalore 371675",Agartala,977594,2023-11-08,Inactive,11,623.22998046875
80759416,Pavani Prabhakar,borratarak@example.com,919907305888,"22/739
Vohra Road
Durg-638372",Junagadh,680825,2024-02-11,Premium,5,1637.8499755859375
80761521,Yashica Rama,laladarika@example.com,918109319446,"H.No. 25, Loke Circle, Aligarh 718926",Latur,257938,2024-05-17,Inactive,5,850.5599975585938
80796977,Nicholas Chandra,issacgeorge@example.com,912151011082,"62/330, Mammen Marg, Kamarhati-528007",Deoghar,659205,2024-06-28,Premium,7,1170.8399658203125
80800079,Shivani Barad,csanghvi@example.net,919371491537,"62/36, Bhatnagar Zila, Tiruchirappalli-339874",Bidhannagar,221116,2023-05-12,Inactive,18,508.8399963378906
80833965,Irya Brar,semrachana@example.com,913383231107,"H.No. 593
Pillay Street
Karimnagar-329110",Sangli-Miraj & Kupwad,268118,2023-09-05,Inactive,13,1896.199951171875
80850753,Gautami Rai,anirudh54@example.com,910381254916,"83/135
Balan Path, Hyderabad 383012",Thane,717111,2023-12-15,Premium,6,1695.6800537109375
80858127,Rachana Chaudhry,ybal@example.com,912282845292,"H.No. 272
Tella Circle
Alappuzha-788083",Raichur,114778,2024-08-01,Premium,10,1703.3900146484375
80862136,Pallavi Seth,deshpandebalhaar@example.net,919189855174,"21/80, Shetty Path, Haldia-849255",Ambattur,924868,2024-03-31,Premium,16,393.2799987792969
